"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","Ratio: GFP-A_mCherry-A","mCherry-A","Time"
87137.000000,111108.000000,51396.933594,54370.988281,43716.000000,81509.226563,43.610001,1362.516357,2097.599854,0.120649
113570.500000,120734.000000,61647.558594,70051.898438,48942.000000,93803.312500,518.869995,7523.593262,4519.719727,0.122627
141956.500000,143645.000000,64765.648438,101621.976563,64765.000000,102831.750000,170.880005,39189.351563,285.760010,0.124604
119919.000000,132422.000000,59348.230469,89922.039063,59746.000000,98636.406250,129.940002,11329.513672,751.640015,0.125593
119425.500000,115553.000000,67732.289063,100565.546875,62721.000000,105079.062500,256.320007,12933.173828,1298.839966,0.129549
94890.000000,110810.000000,56120.484375,51961.757813,36958.000000,92141.507813,49.840000,4818.122559,677.919983,0.130538
66128.500000,80253.000000,54001.687500,95618.929688,71421.000000,87740.054688,32.040001,21252.687500,98.799995,0.131527
64403.500000,57357.000000,73587.320313,88680.492188,45389.000000,128043.468750,110.360001,39324.304688,183.919998,0.131527
136006.500000,124161.000000,71788.429688,130270.187500,57461.000000,148577.078125,650.589966,15052.638672,2832.520020,0.132516
168159.500000,158370.000000,69587.054688,141122.843750,81506.000000,113471.734375,578.500000,30306.671875,1250.959961,0.132516
116794.500000,130029.000000,58865.671875,87797.609375,51785.000000,111111.406250,513.529968,21197.861328,1587.640015,0.135483
162587.500000,129328.000000,82390.015625,172298.656250,84128.000000,134221.234375,2517.810059,49592.031250,3327.280029,0.135483
107874.500000,139029.000000,50850.277344,60006.468750,46577.000000,84431.890625,139.729996,7559.029297,1211.439941,0.135483
84650.500000,98296.000000,56438.265625,69281.156250,53468.000000,84918.265625,116.589996,34667.933594,220.399994,0.136472
143011.500000,110392.000000,84901.093750,179789.781250,101916.000000,115611.906250,403.169983,12692.899414,2081.639893,0.138449
90789.000000,109683.000000,54246.761719,58105.429688,42359.000000,89898.195313,16.020000,600.358337,1748.760010,0.138449
148125.000000,147303.000000,65901.703125,96251.718750,66519.000000,94829.343750,48.950001,102951.703125,31.160000,0.144383
61018.500000,59930.000000,66726.328125,51520.320313,26298.000000,128391.359375,28.480000,18327.357422,101.839996,0.144383
138100.000000,133441.000000,67824.148438,93183.000000,54389.000000,112280.812500,143.289993,7627.207031,1231.199951,0.146361
95052.000000,112160.000000,55539.660156,47488.621094,33776.000000,92142.773438,34.709999,19435.626953,117.040001,0.146361
98929.000000,121568.000000,53331.558594,62349.839844,50416.000000,81048.859375,1085.799927,24478.400391,2907.000000,0.147350
117957.000000,132084.000000,58526.621094,58930.460938,42132.000000,91665.875000,1520.119995,52328.085938,1903.799927,0.148339
157253.000000,139556.000000,73846.578125,119896.351563,63200.000000,124327.968750,456.570007,9340.594727,3203.399902,0.150316
147394.500000,120476.000000,80179.007813,119587.515625,68812.000000,113894.203125,1902.819946,55265.257813,2256.439941,0.150316
81598.000000,100316.000000,53307.617188,46426.847656,36924.000000,82402.500000,75.650002,1896.335571,2614.399902,0.151305
82759.000000,94977.000000,57105.343750,64817.808594,46193.000000,91959.820313,422.750000,12514.336914,2213.879883,0.152294
69017.000000,84666.000000,53422.843750,68447.226563,53694.000000,83542.992188,63.189999,32628.458984,126.919998,0.154272
58019.500000,33390.000000,113877.390625,87025.085938,37374.000000,152600.093750,51.619999,16304.970703,207.479996,0.155261
114558.000000,99569.000000,75401.718750,128087.015625,58741.000000,142903.781250,137.059998,3754.401123,2392.479980,0.155261
85811.000000,107284.000000,52418.906250,70465.750000,55892.000000,82624.406250,164.649994,4578.514648,2356.760010,0.155261
75583.500000,75816.000000,65335.027344,111395.070313,72824.000000,100247.000000,40.049999,13650.441406,192.279999,0.157239
129695.500000,140260.000000,60599.773438,64469.820313,45824.000000,92202.648438,717.339966,64434.503906,729.599976,0.157239
101653.000000,114912.000000,57974.199219,79083.617188,58800.000000,88143.265625,56.070000,4878.896484,753.159973,0.158228
188969.000000,163021.000000,75967.343750,142702.593750,58205.000000,160676.187500,1197.049927,10415.004883,7532.359863,0.159217
90242.000000,96816.000000,61085.980469,62003.628906,40800.000000,99594.867188,225.169998,15040.039063,981.159973,0.159217
67501.500000,74660.000000,59252.324219,86777.671875,56704.000000,100293.835938,51.619999,45420.992188,74.479996,0.160206
